id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
ORD022482,C02719,P002,06/08/2024,10,5797.97,OK,tanger,cash,L019,
ORD014290,C02388,P019,Feb 08 2024,2,298.15,livré,agadir,carte,L013,2023-09-26
ORD033738,C01360,P008,2024-06-30,2,12689.41,retourne,meknes,carte,L026,2024-07-16
ORD010863,C01235,P012,2024-11-24,5,3255.45,LIVRE,SAFI,PayPal,L032,2023-11-16
ORD016033,C00552,P010,22/01/2024,7,6114.63,en_cours,nador,CMI,L021,
ORD041728,C02454,P001,2022-05-24,6,8852.15,DONE,SAFI,virement,L043,2022-10-02
ORD004998,C00494,P011,2023-10-30,1,2523.93,annulé,Oujda ,cash,L039,
ORD041230,C00772,P002,15/09/2024,9,6749.53,livre,AGADIR,virement,L029,2023-01-28
ORD023343,C02884,P015,2023-10-16,2,3009.47,DONE,AGADIR,carte,L016,2024-08-05
ORD029804,C01272,P003,2022-03-22,3,5078.56,livre,RABAT,CMI,L012,2024-09-26
ORD025233,C01751,P004,24/09/2022,3,11309.75,retourne,Eljadida,carte,L022,2023-04-06
ORD031879,C00431,P006,Jan 21 2022,7,3031.3,DONE,SAFI,PayPal,L005,2022-12-05
ORD029265,C01418,P004,2022-07-21,4,5571.75,en_cours,beni mellal,PayPal,L035,
ORD046396,C00029,P013,2023-07-29,8,1353.48,LIVRE,kénitra,PayPal,L027,2024-09-27
ORD020462,C01224,P013,09/05/2022,6,9932.29,KO,beni mellal,carte,L022,
ORD014411,C01883,P010,2024-02-24,3,5860.95,KO,TNG,cash,L024,
ORD013371,C00395,P012,04/11/2024,6,3634.21,livré,Fès,PayPal,L007,2025-01-03
ORD045323,C02305,P020,2022-03-01,1,926.67,livré,KENITRA,carte,L012,2024-02-04
ORD002950,C00676,P017,2024-04-23,7,6351.02,DONE,rabat,virement,L015,2023-09-03
ORD007357,C02882,P001,2023-05-22,3,8819.25,livré,Mrakech,cash,L047,2023-12-20
ORD036287,C02931,P008,2024-08-15,2,4653.38,annule,TANGER,PayPal,L042,
ORD049772,C01963,P004,2022-09-20,4,13432.25,livré,Beni Mellal,CMI,L049,2024-12-03
ORD047655,C02948,P006,05/03/2023,2,14650.04,OK,nador,carte,L023,
ORD038293,C02758,P004,2024-09-25,2,13013.66,livré,fes,virement,L003,2024-02-28
ORD028985,C01637,P016,2024-02-26,5,10840.74,livré,AGADIR,CMI,L050,2022-04-16
ORD015924,C02432,P012,2023-08-01,8,6478.09,retourne,SAFI,PayPal,L030,2024-05-17
ORD006434,C01171,P006,17/09/2022,8,8037.46,en_cours,meknes,cash,,
ORD004725,C02643,P005,27/01/2024,8,5659.93,livre,tetouan,CMI,L004,2022-03-28
ORD022660,C02956,P013,05/02/2024,1,12950.36,livre,TETOUAN,CMI,L028,2022-12-27
ORD014718,C01574,P001,13/06/2023,9,5424.96,OK,KENITRA,cash,L034,
ORD030833,C00369,P020,Jul 25 2022,1,11763.14,en_cours,RABAT,CMI,L002,
ORD041942,C00675,P014,2022-03-14,10,12381.61,livre,kenitra,carte,L050,2022-10-12
ORD032658,C00231,P003,14/09/2022,10,10864.33,livré,kenitra,carte,L049,2023-10-31
ORD003910,C02446,P009,Nov 17 2023,9,8215.63,livre,TETOUAN,cash,L042,2024-09-21
ORD000085,C01425,P004,31/05/2022,7,13812.45,annule,NADOR,CMI,L039,
ORD015493,C02282,P007,2022-06-20,6,1612.16,livre,TANGER,PayPal,L023,2023-11-15
ORD045121,C01448,P015,2023-03-15,2,11778.36,LIVRE,EL JADIDA,carte,L002,2022-05-04
ORD045519,C00561,P006,02/08/2024,8,897.12,DONE,errachidia,PayPal,L004,2024-10-22
ORD036435,C02912,P004,Aug 07 2022,4,14587.93,retourne,ERRACHIDIA,carte,L034,2024-11-25
ORD028025,C00897,P017,2022-04-16,6,9487.36,livre,AGADIR,virement,L015,2024-01-17
ORD016721,C00283,P007,Nov 12 2022,4,10464.06,LIVRE,rabat,CMI,L043,2022-03-01
ORD009186,C02845,P009,12/01/2024,7,11459.52,DONE,SAFI,PayPal,L049,2023-02-27
ORD020001,C00493,P007,15/04/2022,1,4778.36,livre,errachidia,CMI,L017,2022-04-13
ORD021258,C00732,P011,04/08/2022,6,14005.56,LIVRE,TANGER,carte,L036,2022-03-03
ORD003594,C01789,P006,06/01/2023,4,2138.29,livre,Meknès,virement,L023,2023-09-07
ORD042699,C02040,P004,19/01/2023,7,3429.62,OK,Oujda ,PayPal,L034,
ORD045261,C00159,P015,2022-08-13,6,12037.77,en_cours,FES,virement,,
ORD013366,C00592,P008,2022-10-01,6,450.75,annule,tanger,cash,L018,
ORD003026,C00040,P006,Dec 27 2022,8,6247.41,retourne,MARRAKECH,PayPal,L035,2023-11-06
ORD037801,C01052,P007,2022-10-24,1,6696.7,DONE,marrakech,virement,L024,2022-04-13
ORD037422,C02210,P016,2023-01-15,7,2046.5,LIVRE,TETOUAN,carte,L012,2024-03-19
ORD027617,C01202,P017,2024-12-14,2,8952.52,LIVRE,casablanca,PayPal,L011,2024-10-13
ORD047469,C01781,P013,22/10/2022,9,3782.04,annulé,Rbat,carte,L009,
ORD008951,C00110,P014,Feb 13 2023,3,4737.98,en_cours,MEKNES,carte,L043,
ORD044721,C02952,P003,2024-06-24,10,9185.24,KO,Tétouan,CMI,L005,
ORD016019,C00815,P006,Oct 20 2024,4,14381.59,livre,Tnja,virement,L048,2023-03-10
ORD010360,C02506,P017,13/06/2023,10,11592.24,retourne,Marrakesh,CMI,L032,2024-08-20
ORD047168,C02495,P011,2022-04-19,2,3075.71,livre,errachidia,CMI,L006,2024-09-03
ORD024597,C01063,P009,19/01/2024,7,2821.73,LIVRE,Beni Mellal,carte,L017,2023-11-19
ORD004187,C02931,P017,2024-05-04,4,11086.32,retourne,Fez,CMI,L008,2024-03-20
ORD030020,C01177,P002,Apr 09 2024,1,10237.21,annule,agadir,virement,L037,
ORD021649,C02422,P011,Nov 30 2022,8,12791.04,OK,Beni Mellal,carte,L043,
ORD046772,C02679,P017,2023-10-02,8,10780.54,DONE,MEKNES,CMI,L030,2024-09-22
ORD015050,C01393,P014,2022-07-31,5,4902.9,livre,Fez,virement,L001,2022-04-28
ORD007583,C00784,P018,Feb 01 2024,2,14621.49,DONE,NADOR,virement,L012,2024-02-09
ORD034707,C00796,P016,Aug 22 2024,9,8910.31,livre,casablanca,CMI,L035,2023-09-02
ORD038042,C00595,P007,28/03/2022,8,7936.59,LIVRE,CASA,CMI,L037,2023-04-15
ORD000398,C01383,P017,2023-12-15,3,5695.52,livré,CASA,CMI,L012,2023-10-09
ORD049262,C02240,P002,Sep 10 2024,6,14150.09,livré,errachidia,carte,L006,2022-01-11
ORD027676,C00997,P006,08/10/2022,6,10487.65,LIVRE,MEKNES,CMI,L031,2023-07-10
ORD005844,C00955,P018,02/05/2023,6,13491.22,OK,el jadida,carte,L047,
ORD007400,C01381,P017,2022-09-07,6,14667.09,LIVRE,kenitra,virement,L009,2022-02-21
ORD021034,C00457,P014,2023-04-26,5,4969.55,retourne,nador,virement,L028,2024-03-19
ORD019552,C02794,P007,08/06/2023,2,7418.52,DONE,casablanca,virement,L043,2023-02-25
ORD044386,C00069,P004,14/08/2024,9,12845.33,en_cours,casablanca,CMI,L047,
ORD006222,C00475,P007,20/01/2024,1,1611.66,livre,KENITRA,virement,L043,2022-01-29
ORD015308,C00225,P020,2024-11-17,6,9622.96,LIVRE,Marrakesh,cash,L023,2024-04-13
ORD014484,C01339,P008,19/07/2023,1,9219.74,en_cours,beni mellal,PayPal,L017,
ORD001742,C01351,P004,2022-01-31,4,12157.62,annulé,SAFI,cash,L011,
ORD005022,C02925,P002,2022-10-21,10,13685.51,en_cours,kenitra,PayPal,L038,
ORD012197,C01931,P005,2022-09-18,8,9707.36,livre,casablanca ,virement,L039,2022-09-23
ORD020881,C01897,P009,15/02/2022,10,1205.37,KO,Fès,carte,L033,
ORD007862,C02621,P015,2024-07-10,8,612.44,en_cours,meknes,cash,L022,
ORD000706,C02619,P011,2023-12-14,4,13325.37,livré,MARRAKECH,cash,L007,2022-09-12
ORD004279,C02147,P011,04/12/2023,6,8586.88,LIVRE,kénitra,CMI,L039,2024-05-23
ORD049369,C02263,P003,2022-08-22,1,13589.08,livré,Casa,PayPal,L001,2023-05-09
ORD038811,C02073,P012,09/10/2023,9,1174.26,OK,ERRACHIDIA,carte,L001,
ORD003358,C01703,P014,2024-04-15,7,12008.08,livré,TETOUAN,virement,L001,2024-12-04
ORD003149,C02284,P003,23/09/2024,7,9699.13,DONE,tetouan,CMI,L043,2024-12-23
ORD027426,C02346,P009,2022-06-26,10,10287.28,OK,MEKNES,carte,L046,
ORD043408,C00303,P020,11/05/2024,7,100.05,livré,KENITRA,PayPal,L044,2024-08-18
ORD005164,C00516,P020,Jun 02 2024,3,3102.7,LIVRE,RABAT,cash,L048,2022-11-09
ORD021998,C02846,P007,10/01/2023,4,9687.19,en_cours,meknes,virement,L050,
ORD048503,C01228,P018,Jun 05 2023,10,9590.18,livré,marrakech,carte,L003,2024-10-20
ORD036888,C02591,P002,31/03/2023,2,12689.86,LIVRE,SAFI,PayPal,L010,2024-10-22
ORD015986,C01765,P002,2024-09-20,10,3474.25,OK,OUJDA,cash,,
ORD017859,C00759,P020,24/10/2022,3,7170.68,livré,kénitra,carte,L004,2023-07-29
ORD013559,C01401,P004,2023-04-14,6,4097.73,livre,NADOR,cash,L021,2024-04-16
ORD037235,C02437,P019,2022-05-28,2,5100.23,livre,kénitra,CMI,L004,2024-12-19
ORD020688,C02630,P020,2024-10-02,9,13270.61,OK,NADOR,CMI,L015,
ORD044609,C01162,P007,Aug 06 2024,6,12794.2,LIVRE,MEKNES,CMI,L036,2023-05-29
ORD033565,C01222,P014,24/02/2022,7,7967.94,OK,rabat,virement,L015,
ORD049666,C01781,P013,19/12/2024,7,9529.73,livré,NADOR,carte,,2023-07-18
ORD002121,C01513,P015,31/08/2023,2,3588.16,livre,NADOR,PayPal,L023,2022-12-19
ORD049541,C02740,P009,17/11/2024,6,11296.55,livre,Agdir,virement,L008,2022-09-15
ORD040254,C01747,P012,03/01/2023,2,11599.6,livre,Fez,carte,L001,2022-03-16
ORD041013,C01290,P013,2022-07-03,7,6887.11,en_cours,meknes,cash,L009,
ORD026804,C01778,P016,04/07/2024,2,4387.29,OK,Eljadida,cash,L019,
ORD047011,C01686,P016,30/01/2024,7,4876.86,livre,fes,virement,L002,2022-08-01
ORD022951,C00785,P018,2022-05-17,10,5054.81,DONE,errachidia,carte,,2022-10-02
ORD002675,C02421,P015,2023-03-11,8,5795.63,livré,tetouan,PayPal,L043,2024-11-12
ORD017942,C00637,P012,Oct 19 2023,7,115.43,livre,casablanca,cash,L032,2022-10-01
ORD013864,C01013,P007,Jan 07 2024,10,9147.42,livre,Meknès,PayPal,L001,2024-02-12
ORD005050,C02174,P002,25/05/2023,9,2163.15,en_cours,BENI MELLAL,cash,L049,
ORD027983,C02157,P008,2022-06-18,9,2289.19,livre,Agdir,CMI,L025,2023-09-09
ORD035623,C00402,P020,02/06/2022,3,5634.11,livre,SAFI,cash,L023,2024-09-01
ORD039594,C02759,P007,2023-04-06,10,12792.25,livré,KENITRA,CMI,L015,2023-12-13
ORD037737,C01451,P012,2022-02-07,1,14056.46,DONE,OUJDA,cash,L040,2022-02-04
ORD032333,C01709,P009,Jan 26 2024,1,7968.9,DONE,errachidia,PayPal,L015,2022-01-15
ORD044427,C00777,P006,15/12/2024,10,7576.14,KO,meknes,CMI,L037,
ORD038965,C01558,P006,22/03/2024,8,10604.53,OK,AGADIR,cash,L038,
ORD018608,C01326,P015,21/08/2024,9,5095.85,LIVRE,OUJDA,virement,L034,2022-08-26
ORD006334,C00216,P010,25/10/2022,1,13402.55,LIVRE,meknes,PayPal,L019,2023-10-25
ORD040816,C01258,P007,11/10/2023,5,14009.15,DONE,OUJDA,carte,L046,2024-07-26
ORD017298,C00279,P011,Jan 27 2023,5,4201.94,LIVRE,Casa,CMI,L020,2022-06-19
ORD049017,C02092,P012,2023-01-14,10,9093.41,livre,MARRAKECH,CMI,L050,2022-12-11
ORD031041,C02651,P014,May 01 2022,8,7679.58,retourné,ERRACHIDIA,virement,L048,2022-03-27
ORD018076,C02590,P006,2023-12-31,9,4963.25,OK,safi,carte,L017,
ORD049273,C02714,P016,23/10/2022,4,9047.03,livre,ERRACHIDIA,PayPal,L006,2023-01-26
ORD035388,C00699,P004,2022-07-21,2,7061.53,OK,Beni Mellal,carte,L039,
ORD040167,C02547,P007,2022-04-25,2,9636.84,OK,oujda,CMI,L037,
ORD022203,C01166,P013,03/07/2024,2,1060.86,OK,Mrakech,cash,L024,
ORD000946,C00719,P005,08/11/2023,1,9986.95,en_cours,safi,PayPal,L026,
ORD043188,C01198,P004,25/01/2024,4,13377.06,LIVRE,tanger ,CMI,L037,2022-07-09
ORD025180,C00407,P012,12/10/2024,3,12050.47,livré,Rbat,virement,L034,2024-08-26
ORD007991,C01945,P015,13/04/2022,5,4410.8,OK,TNG,CMI,L001,
ORD045360,C00112,P001,2024-10-18,1,4486.46,KO,meknes,PayPal,L033,
ORD039713,C01387,P011,08/05/2023,7,10710.43,livre,Tétouan,carte,L025,2024-03-14
ORD014281,C02875,P014,12/03/2023,4,9523.13,DONE,Rbat,CMI,L026,2023-08-02
ORD009512,C01062,P011,08/01/2022,4,10432.48,en_cours,NADOR,PayPal,L032,
ORD046408,C00229,P015,24/05/2022,6,8929.01,retourné,MEKNES,CMI,L013,2023-07-24
ORD008432,C02200,P012,02/09/2022,1,1929.9,DONE,fes,PayPal,L038,2023-02-27
ORD015365,C01625,P011,2024-08-14,4,5977.06,livré,tetouan,PayPal,L003,2024-05-10
ORD028309,C00970,P012,Apr 11 2024,1,11104.94,LIVRE,errachidia,virement,L045,2024-11-19
ORD023036,C02359,P016,16/11/2022,3,6669.22,livré,agadir,cash,L039,2024-04-04
ORD035921,C02510,P001,29/08/2022,9,8917.39,livre,TNG,virement,L030,2024-02-04
ORD042790,C01576,P009,2022-02-26,7,10316.87,DONE,Marrakesh,virement,L025,2022-05-07
ORD041819,C00343,P015,Mar 03 2024,4,8653.4,LIVRE,AGADIR,cash,L011,2023-03-17
ORD002113,C00989,P007,20/02/2023,7,7559.47,en_cours,oujda,CMI,L028,
ORD019821,C00118,P001,12/04/2023,1,1770.95,KO,TANGER,cash,L024,
ORD042837,C02363,P017,24/11/2023,3,8640.16,livre,tanger ,carte,L044,2024-09-12
ORD029787,C01778,P020,2022-04-01,10,12071.81,livre,NADOR,cash,L028,2024-06-25
ORD023450,C01633,P019,Oct 26 2023,6,1704.35,LIVRE,Marrakesh,cash,L037,2022-05-25
ORD022284,C01036,P006,2023-08-08,4,2830.15,DONE,tanger ,cash,L030,2024-12-19
ORD011576,C02684,P004,Jun 20 2023,1,12642.06,en_cours,Casa,cash,L035,
ORD015020,C00859,P003,09/11/2023,10,1021.92,livré,tanger,PayPal,L011,2023-05-09
ORD000027,C00010,P012,02/11/2024,5,156.83,OK,Fez,cash,L036,
ORD049806,C01054,P002,May 03 2022,2,8644.45,livré,tanger ,virement,L026,2023-02-17
ORD026992,C00078,P020,2023-06-23,6,8253.09,DONE,tetouan,cash,L037,2022-10-08
ORD027336,C02864,P011,21/05/2024,10,7382.38,retourné,AGADIR,virement,L037,2022-06-13
ORD001785,C01360,P019,Nov 09 2024,6,14314.04,OK,el jadida,carte,L037,
ORD023882,C00953,P011,2022-12-02,5,4058.78,DONE,el jadida,virement,L043,2024-06-11
ORD047515,C01274,P006,2023-11-27,1,11831.32,LIVRE,Tétouan,cash,L020,2023-02-22
ORD040764,C01763,P013,2023-01-28,1,14694.45,LIVRE,beni mellal,CMI,L043,2022-10-08
ORD020727,C01674,P007,22/03/2023,9,6179.63,livre,NADOR,PayPal,L030,2022-09-01
ORD045885,C00755,P002,11/02/2024,1,9394.3,en_cours,errachidia,carte,L002,
ORD006277,C02015,P020,2022-05-31,6,1444.52,LIVRE,Oujda ,carte,L032,2023-11-14
ORD031886,C02659,P004,10/03/2023,6,6571.16,livré,oujda,CMI,L026,2024-09-17
ORD004926,C01884,P011,2024-10-30,4,6007.83,livre,meknes,CMI,L045,2022-02-13
ORD000868,C01512,P018,25/09/2022,10,9087.81,DONE,SAFI,virement,L035,2022-03-19
ORD016362,C00588,P004,2022-07-26,1,11488.26,en_cours,nador,virement,L001,
ORD040976,C02339,P002,Jun 03 2023,2,1144.6,livré,Fez,cash,L050,2024-04-08
ORD014932,C01774,P006,30/06/2022,8,1689.82,en_cours,AGADIR,carte,L035,
ORD012038,C02099,P016,2024-01-27,4,9395.03,LIVRE,Oujda ,cash,L007,2024-10-29
ORD039099,C02252,P020,Aug 20 2024,2,12454.17,livré,Tnja,cash,L007,2022-04-08
ORD037217,C00135,P007,2023-06-29,3,12483.05,annulé,MEKNES,PayPal,L043,
ORD011083,C00198,P013,25/01/2023,3,9890.51,retourne,TANGER,PayPal,L022,2023-10-27
ORD032659,C01116,P001,2024-10-09,1,9939.73,OK,errachidia,carte,L018,
ORD048084,C00960,P013,18/06/2024,1,983.57,retourné,Beni Mellal,PayPal,L026,2022-03-15
ORD011636,C00763,P006,Jan 31 2024,9,1774.94,retourne,fes,virement,L016,2024-03-30
ORD020747,C02803,P008,2023-02-16,1,11656.27,KO,AGADIR,virement,L022,
ORD049263,C02227,P013,05/04/2024,6,11811.73,KO,OUJDA,virement,L001,
ORD004677,C02759,P002,Oct 30 2024,7,8979.51,livre,nador,virement,L013,2022-10-27
ORD023533,C00011,P019,2024-06-01,1,3941.18,livre,tetouan,PayPal,,2022-02-10
ORD023885,C02768,P007,12/06/2022,10,10333.82,LIVRE,Rbat,carte,L018,2022-10-12
ORD021544,C02486,P007,2023-07-17,1,7578.21,en_cours,Oujda ,virement,L004,
ORD000427,C02603,P017,09/04/2024,4,3618.1,LIVRE,Mrakech,PayPal,L017,2023-06-22
ORD010167,C01324,P013,17/12/2023,7,6982.27,DONE,meknes,cash,L040,2024-11-12
ORD009731,C01768,P015,26/12/2023,1,9867.41,livré,rabat,virement,L033,2022-01-03
ORD004085,C01959,P012,11/03/2023,8,5320.57,livré,Rbat,PayPal,L021,2023-12-05
ORD017544,C00341,P016,Mar 12 2024,4,1903.18,annulé,tanger,cash,,
ORD035158,C00855,P005,20/07/2022,6,0.0,annulé,MEKNES,carte,L029,
ORD014303,C02623,P011,2023-08-04,5,14741.6,livré,safi,virement,L026,2022-06-15
ORD011730,C01385,P008,2024-06-21,7,9070.07,livré,FES,PayPal,L039,2024-05-17
ORD029054,C01156,P011,Jun 17 2022,3,10263.4,en_cours,meknes,CMI,L050,
ORD006400,C00120,P009,04/11/2024,5,13451.67,LIVRE,Fès,cash,L007,2024-04-23
ORD040157,C01749,P020,2022-10-03,7,7137.86,livré,CASA,PayPal,L022,2022-02-04
ORD008883,C01992,P006,2022-03-13,8,2952.05,en_cours,TNG,cash,,
ORD020169,C02214,P009,2022-03-13,9,6576.82,DONE,Mrakech,cash,L004,2022-06-10
ORD013912,C01645,P015,21/01/2022,6,7967.57,retourne,Agdir,virement,L037,2023-08-01
ORD017591,C00934,P008,Jun 22 2022,4,14543.65,en_cours,NADOR,cash,L006,
ORD029941,C01451,P005,Feb 08 2024,10,2929.39,LIVRE,kénitra,cash,L016,2024-12-09
ORD019088,C00552,P009,27/10/2023,2,589.66,retourné,CASA,virement,L042,2022-04-10
ORD049428,C00682,P011,27/02/2023,7,3440.15,annule,NADOR,carte,L009,
ORD022713,C01649,P002,May 10 2023,1,3179.41,LIVRE,errachidia,cash,L002,2023-11-28
ORD035633,C02841,P017,18/05/2023,2,12715.92,livre,ERRACHIDIA,virement,L013,2022-10-29
ORD024678,C00283,P017,30/11/2023,7,13052.7,livre,tanger ,CMI,L007,2024-04-12
ORD031720,C02002,P003,2024-02-20,6,1520.67,KO,Eljadida,cash,L016,
ORD033074,C01980,P009,16/08/2022,10,4049.33,retourné,RABAT,CMI,L017,2022-07-31
ORD044779,C00796,P016,Apr 15 2022,6,10862.29,OK,el jadida,PayPal,L032,
ORD026886,C02925,P004,Sep 24 2022,4,9778.05,retourne,meknes,carte,L043,2023-08-23
ORD032448,C02982,P018,2023-02-24,6,12258.83,OK,kénitra,virement,L030,
ORD047743,C02983,P007,Jun 11 2023,-5,11354.0,livré,rabat,PayPal,L042,2024-11-16
ORD012390,C01614,P001,2023-11-05,5,2426.82,LIVRE,safi,PayPal,L010,2024-06-10
ORD026387,C01143,P006,2024-09-23,7,10903.74,DONE,casablanca,CMI,L027,2024-12-28
ORD000827,C02359,P012,27/04/2024,6,13806.44,DONE,errachidia,CMI,L036,2024-03-16
ORD025941,C01547,P006,2023-07-28,5,13352.99,annulé,NADOR,carte,L020,
ORD043104,C02350,P008,14/01/2022,7,3859.12,retourné,marrakech,cash,L045,2023-03-29
ORD007535,C02454,P016,02/10/2023,9,7632.93,OK,Eljadida,cash,L010,
ORD029908,C01630,P015,2024-09-12,1,14092.67,OK,marrakech,PayPal,L014,
ORD032531,C02015,P018,29/08/2023,5,594.87,retourne,Mrakech,CMI,L040,2022-11-27
ORD009603,C00784,P004,21/07/2024,6,10413.23,LIVRE,Fès,cash,L036,2022-11-25
ORD002952,C02436,P013,17/10/2023,9,754.36,OK,NADOR,carte,L004,
ORD016008,C02191,P008,2024-01-08,7,54.26,OK,Tnja,cash,L036,
ORD019456,C01530,P012,19/09/2022,10,1390.33,livre,Beni Mellal,PayPal,L006,2023-02-28
ORD027874,C00094,P011,2024-02-08,2,8641.18,KO,RABAT,carte,L049,
ORD031258,C01595,P017,06/11/2024,9,12139.7,LIVRE,SAFI,cash,,2023-08-21
ORD027133,C02107,P014,10/08/2024,9,5802.09,en_cours,NADOR,PayPal,,
ORD028925,C02062,P016,14/05/2023,9,550.71,en_cours,Fez,cash,L027,
ORD042939,C00572,P006,Jun 09 2024,4,6739.12,DONE,marrakech,CMI,L042,2024-07-04
ORD035198,C02509,P011,22/05/2024,1,2456.92,livré,Tnja,PayPal,L045,2023-03-05
ORD032306,C01158,P005,2022-06-23,5,10874.9,DONE,Eljadida,cash,L013,2024-01-04
ORD000948,C01789,P014,07/04/2022,7,9930.92,KO,el jadida,carte,L017,
ORD049209,C00839,P019,2023-10-23,10,9266.65,LIVRE,Casa,virement,L006,2022-03-04
ORD005463,C00338,P009,11/08/2022,2,7484.63,retourne,OUJDA,virement,L047,2024-04-11
ORD029965,C01089,P016,27/12/2022,8,9176.55,livré,OUJDA,virement,,2024-06-17
ORD020514,C01944,P011,2024-07-05,3,5731.01,livre,beni mellal,PayPal,L042,2023-01-19
ORD009322,C01833,P012,Dec 27 2022,6,2725.14,livre,kénitra,PayPal,L031,2022-06-08
ORD037582,C01089,P020,13/03/2022,10,8524.75,livré,Tétouan,CMI,L029,2022-01-11
ORD025964,C02124,P003,23/01/2022,6,4362.31,DONE,marrakech,PayPal,L032,2023-08-19
ORD004712,C02990,P007,19/01/2024,6,3525.88,retourné,NADOR,CMI,L005,2024-02-11
ORD016581,C00481,P017,24/06/2022,6,11905.02,LIVRE,MARRAKECH,CMI,L032,2023-08-06
ORD040819,C00978,P018,02/07/2022,2,7334.58,livre,OUJDA,carte,L025,2024-08-14
ORD045289,C00947,P014,2023-08-21,4,8546.8,OK,TNG,CMI,L035,
ORD024741,C02249,P010,Oct 17 2024,1,673.93,LIVRE,AGADIR,carte,L037,2023-02-16
ORD047156,C01649,P011,Feb 05 2024,9,14049.51,LIVRE,Oujda ,virement,L004,2022-11-19
ORD034295,C02202,P001,26/04/2024,4,7770.47,livre,tanger,carte,L014,2024-11-01
ORD034806,C02709,P007,Nov 19 2022,4,13828.19,DONE,oujda,carte,L003,2023-05-03
ORD004774,C00597,P014,26/03/2023,10,668.44,retourné,MEKNES,CMI,L027,2022-07-13
ORD020150,C02683,P019,2024-05-28,5,562.95,DONE,MARRAKECH,carte,L016,2024-05-01
ORD026972,C01676,P008,13/03/2022,3,13027.48,livre,errachidia,CMI,L036,2023-02-08
ORD046795,C01947,P007,2022-08-11,9,2283.69,retourné,NADOR,CMI,,2022-03-23
ORD014999,C02247,P008,Apr 14 2022,4,10632.18,en_cours,Mrakech,PayPal,,
ORD043421,C00620,P006,2023-03-05,9,8069.93,en_cours,Rbat,cash,,
ORD049831,C02152,P020,2024-03-01,3,10620.89,OK,EL JADIDA,cash,L044,
ORD013973,C00385,P007,06/11/2024,8,8719.91,livre,kenitra,cash,L025,2024-01-17
ORD025685,C01951,P015,2024-04-30,10,6275.34,livré,Eljadida,CMI,L041,2022-09-10
ORD038223,C01952,P016,2022-04-27,5,2509.82,DONE,ERRACHIDIA,PayPal,L014,2023-08-22
ORD038527,C02905,P001,Jul 10 2024,1,1944.27,DONE,el jadida,cash,L035,2022-09-01
ORD033626,C02670,P013,19/04/2022,4,1240.11,livre,tetouan,cash,L019,2022-04-10
ORD027649,C00620,P012,2024-11-29,5,10440.48,OK,nador,carte,L036,
ORD008187,C00213,P013,Mar 08 2023,10,4278.31,OK,agadir,cash,L045,
ORD049607,C00291,P008,2024-03-25,6,8306.65,DONE,AGADIR,PayPal,L016,2023-07-22
ORD005527,C02756,P008,2024-12-29,5,8683.62,OK,safi,PayPal,L039,
ORD028302,C01308,P006,2023-07-17,9,1908.75,livré,Tnja,virement,L038,2023-12-26
ORD009630,C02815,P004,2022-09-11,7,8454.2,annulé,Tétouan,virement,,
ORD011443,C02190,P009,2022-06-22,10,13432.42,DONE,Tétouan,CMI,L038,2023-12-08
ORD008037,C02223,P008,2023-09-10,3,3229.98,annulé,marrakech,cash,L038,
ORD039550,C02524,P011,2022-01-26,-10,10190.62,livré,Rbat,cash,L010,2023-02-11
ORD042041,C02799,P013,2022-02-16,9,1215.96,DONE,EL JADIDA,CMI,,2022-12-17
ORD036133,C01624,P007,2022-11-11,10,693.09,LIVRE,errachidia,PayPal,,2022-12-16
ORD019153,C01969,P011,2024-07-15,7,751.01,livré,BENI MELLAL,CMI,L039,2023-11-28
ORD039372,C02347,P008,Jul 14 2024,3,558.79,retourne,safi,PayPal,L001,2024-11-12
ORD035803,C02307,P008,25/05/2024,3,7765.21,livre,Rbat,carte,L023,2024-05-20
ORD041317,C02655,P020,05/11/2022,8,11916.31,LIVRE,fes,virement,L016,2022-01-12
ORD045192,C02777,P018,Nov 10 2023,8,3024.31,livré,SAFI,cash,L036,2022-06-22
ORD043419,C02567,P001,Nov 01 2022,7,14689.24,livré,Fez,cash,L039,2024-12-21
ORD016891,C01872,P007,06/09/2023,2,6615.46,livre,SAFI,PayPal,L020,2022-12-10
ORD010072,C02744,P012,Apr 29 2023,1,6228.03,retourne,nador,cash,L020,2022-06-16
ORD033128,C00620,P015,Apr 22 2024,1,3843.69,DONE,SAFI,virement,L006,2023-03-20
ORD017320,C01674,P012,2024-06-28,1,13830.64,KO,EL JADIDA,CMI,L022,
ORD020477,C02317,P017,30/08/2023,4,10543.41,OK,BENI MELLAL,virement,L007,
ORD001184,C01052,P014,Apr 28 2023,3,0.0,livre,MEKNES,carte,L027,2024-07-27
ORD002286,C00556,P007,2023-04-11,4,7877.76,annulé,EL JADIDA,virement,L037,
ORD038469,C00453,P007,2024-06-09,1,6140.75,annule,safi,virement,L033,
ORD007726,C02528,P016,12/07/2024,6,4535.93,DONE,Rbat,carte,L003,2024-06-06
ORD044811,C01412,P017,19/10/2023,2,3814.82,en_cours,Fez,virement,L047,
ORD016055,C01260,P019,2022-01-19,3,3246.25,en_cours,nador,PayPal,L025,
ORD041226,C00883,P019,Apr 25 2022,9,13918.81,livré,KENITRA,virement,L004,2022-02-20
ORD000106,C01319,P017,2023-09-24,8,13240.86,LIVRE,kenitra,virement,L023,2023-10-11
